anno,provincia,tipo_strada,tipo_carreggiata,punto_incidente,segnaletica,condizioni_meteorologiche,natura_incidente,altri_veicoli_coinvolti,morti_entro_24_ore,morti_entro_30_giorni,feriti,Ora,trimestre,hospital,police,school,popolazione_provincia,parco_veicolare
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,1,17,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,21,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,21,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,7,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,8,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,10,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,11,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,10,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,18,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,21,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,2,0,0,1,19,3,4,19,35,424105,361184
2019,Cagliari,Provinciale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Scontro frontale,0,0,0,2,9,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Assente,Sereno,Scontro frontale,0,0,0,1,19,3,4,19,35,424105,361184
2019,Cagliari,Statale,Due carreggiate,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,8,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Due carreggiate,Intersezione segnalata,Verticale,Sereno,Urto con veicolo in fermata o in arresto,0,0,0,1,13,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Due carreggiate,Rettilineo,Assente,Sereno,Scontro frontale-laterale,0,0,0,2,13,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,15,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Due carreggiate,Intersezione segnalata,Verticale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,6,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a senso unico,Intersezione segnalata,Verticale,Sereno,Scontro frontale-laterale,0,0,0,2,18,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione con semaforo o vigile,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,17,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a senso unico,Intersezione segnalata,Verticale,Sereno,Scontro frontale-laterale,0,0,0,3,8,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Curva,Assente,Sereno,Tamponamento,0,0,0,1,17,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a senso unico,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,2,10,3,4,19,35,424105,361184
2019,Cagliari,Statale,Due carreggiate,Intersezione segnalata,Verticale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,18,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale,Sereno,Scontro laterale,0,0,0,1,16,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Due carreggiate,Intersezione segnalata,Verticale,Sereno,Scontro frontale-laterale,0,0,0,1,18,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a senso unico,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,15,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a senso unico,Intersezione non segnalata,Assente,Sereno,Scontro frontale-laterale,0,0,0,1,8,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rotatoria,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,11,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,11,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a senso unico,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,10,3,4,19,35,424105,361184
2019,Cagliari,Statale,Due carreggiate,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,14,3,4,19,35,424105,361184
2019,Cagliari,Statale,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,8,3,4,19,35,424105,361184
2019,Cagliari,Statale,Due carreggiate,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,18,3,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale,Sereno,Investimento di pedoni,0,0,0,1,9,3,4,19,35,424105,361184
2019,Cagliari,Statale,Due carreggiate,Intersezione con semaforo o vigile,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,17,3,4,19,35,424105,361184
2019,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,13,3,10,22,15,347732,281594
2019,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale,Sereno,Scontro frontale-laterale,0,0,0,2,15,3,10,22,15,347732,281594
2019,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,9,3,10,22,15,347732,281594
2019,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a senso unico,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,16,3,10,22,15,347732,281594
2019,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a senso unico,Incrocio,Orizzontale,Sereno,Scontro frontale,0,0,0,2,19,3,10,22,15,347732,281594
2019,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,10,3,10,22,15,347732,281594
2019,Sud Sardegna,Statale,Una carreggiata a doppio senso,Rettilineo,Assente,Sereno,"Fuoriuscita, sbandamento",0,0,0,2,9,3,10,22,15,347732,281594
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a senso unico,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,2,8,4,4,34,29,486689,428616
2019,Sassari,Provinciale,Una carreggiata a doppio senso,Rotatoria,Verticale e orizzontale,Sereno,Urto con ostacolo,0,0,0,2,17,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a senso unico,Intersezione segnalata,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,10,4,4,34,29,486689,428616
2019,Sassari,Provinciale,Una carreggiata a doppio senso,Rotatoria,Verticale e orizzontale,Pioggia,Urto con ostacolo,0,0,0,1,10,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a senso unico,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,11,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a senso unico,Rotatoria,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,2,9,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,10,4,4,34,29,486689,428616
2019,Sassari,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,15,4,4,34,29,486689,428616
2019,Sassari,Statale,Una carreggiata a doppio senso,Rotatoria,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,9,4,4,34,29,486689,428616
2019,Sassari,Provinciale,Una carreggiata a doppio senso,Curva,Orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,8,4,4,34,29,486689,428616
2019,Sassari,Provinciale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,9,4,4,34,29,486689,428616
2019,Sassari,Comunale extraurbana,Una carreggiata a doppio senso,Rettilineo,Verticale,Sereno,Urto con ostacolo,0,0,0,2,2,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a senso unico,Rettilineo,Verticale e orizzontale,Sereno,Urto con veicolo in sosta,0,0,0,2,17,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Assente,Sereno,Investimento di pedoni,0,0,0,1,16,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a senso unico,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,16,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a senso unico,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,9,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Assente,Sereno,Infortunio per caduta da veicolo,0,0,0,1,10,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Orizzontale,Sereno,Investimento di pedoni,0,0,0,1,11,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a senso unico,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,2,13,4,4,34,29,486689,428616
2019,Sassari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Assente,Pioggia,Scontro laterale,0,0,0,2,8,4,4,34,29,486689,428616
2019,Nuoro,Strada urbana nell'abitato,Una carreggiata a doppio senso,Curva,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,9,4,5,27,10,207108,187587
2019,Nuoro,Strada urbana nell'abitato,Una carreggiata a senso unico,Rettilineo,Verticale,Sereno,Investimento di pedoni,0,0,0,1,12,4,5,27,10,207108,187587
2019,Nuoro,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,19,4,5,27,10,207108,187587
2019,Nuoro,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione non segnalata,Assente,Sereno,Urto con veicolo in fermata o in arresto,0,0,0,1,13,4,5,27,10,207108,187587
2019,Nuoro,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Assente,Sereno,Investimento di pedoni,0,0,0,1,16,4,5,27,10,207108,187587
2019,Nuoro,Statale entro l'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,8,4,5,27,10,207108,187587
2019,Nuoro,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,1,16,4,5,27,10,207108,187587
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rotatoria,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,10,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione con semaforo o vigile,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,17,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Orizzontale,Sereno,Investimento di pedoni,0,0,0,1,13,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,16,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,17,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,18,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,20,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,0,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,15,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rotatoria,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,5,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,11,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,12,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,13,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Orizzontale,Sereno,Tamponamento,0,0,0,1,15,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,1,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,1,16,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,18,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,7,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione con semaforo o vigile,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,1,13,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,16,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,2,8,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,16,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,18,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,19,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,9,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,2,8,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,8,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,16,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione con semaforo o vigile,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,12,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,13,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,1,4,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Assente,Sereno,Investimento di pedoni,0,0,0,1,7,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Orizzontale,Pioggia,Scontro laterale,0,0,0,2,15,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Orizzontale,Sereno,Investimento di pedoni,0,0,0,1,17,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,1,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Pioggia,"Fuoriuscita, sbandamento",0,0,0,1,11,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,3,8,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,19,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,9,4,4,19,35,424105,361184
2019,Cagliari,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,1,0,0,1,18,4,4,19,35,424105,361184
2019,Cagliari,Statale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,2,10,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a senso unico,Intersezione segnalata,Verticale,Sereno,Scontro frontale-laterale,0,0,0,1,14,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Due carreggiate,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,1,8,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a senso unico,Intersezione segnalata,Verticale,Sereno,Scontro frontale-laterale,0,0,0,2,10,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale,Sereno,Scontro laterale,1,0,0,2,8,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a senso unico,Rettilineo,Assente,Sereno,Investimento di pedoni,0,0,0,1,12,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a senso unico,Intersezione segnalata,Verticale,Sereno,Scontro frontale-laterale,0,0,0,1,13,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a senso unico,Intersezione segnalata,Verticale,Sereno,Scontro frontale-laterale,0,0,0,1,8,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a senso unico,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,7,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale,Pioggia,Investimento di pedoni,0,0,0,1,7,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a senso unico,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,15,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a senso unico,Intersezione segnalata,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,4,11,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,18,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a senso unico,Incrocio,Verticale,Sereno,Investimento di pedoni,0,0,0,1,12,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione con semaforo o vigile,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,18,4,4,19,35,424105,361184
2019,Cagliari,Provinciale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,2,8,4,4,19,35,424105,361184
2019,Cagliari,Statale,Due carreggiate,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,2,0,0,5,16,4,4,19,35,424105,361184
2019,Cagliari,Statale,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Urto con veicolo in fermata o in arresto,0,0,0,1,17,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a senso unico,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,2,15,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,19,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Due carreggiate,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,16,4,4,19,35,424105,361184
2019,Cagliari,Provinciale,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,2,12,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale,0,0,0,1,18,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a senso unico,Intersezione con semaforo o vigile,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,11,4,4,19,35,424105,361184
2019,Cagliari,Statale,Due carreggiate,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,2,10,4,4,19,35,424105,361184
2019,Cagliari,Statale,Due carreggiate,Rettilineo,Verticale e orizzontale,Sereno,"Fuoriuscita, sbandamento",0,0,0,2,11,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,13,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,2,8,4,4,19,35,424105,361184
2019,Cagliari,Statale,Due carreggiate,Rettilineo,Orizzontale,Sereno,Tamponamento,0,0,0,2,18,4,4,19,35,424105,361184
2019,Cagliari,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,11,4,4,19,35,424105,361184
2019,Cagliari,Statale,Due carreggiate,Intersezione con semaforo o vigile,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,7,4,4,19,35,424105,361184
2019,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,1,18,4,10,22,15,347732,281594
2019,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione non segnalata,Assente,Altro,Scontro frontale-laterale,0,0,0,1,10,4,10,22,15,347732,281594
2019,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a senso unico,Rotatoria,Verticale e orizzontale,Sereno,Scontro laterale,0,0,0,1,10,4,10,22,15,347732,281594
2019,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rotatoria,Verticale e orizzontale,Altro,Tamponamento,0,0,0,1,9,4,10,22,15,347732,281594
2019,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Incrocio,Verticale e orizzontale,Sereno,Scontro frontale-laterale,0,0,0,1,17,4,10,22,15,347732,281594
2019,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a senso unico,Rettilineo,Verticale e orizzontale,Sereno,Tamponamento,0,0,0,1,17,4,10,22,15,347732,281594
2019,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,1,1,1,8,4,10,22,15,347732,281594
2019,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Rettilineo,Verticale e orizzontale,Sereno,Investimento di pedoni,0,0,0,1,16,4,10,22,15,347732,281594
2019,Sud Sardegna,Strada urbana nell'abitato,Una carreggiata a doppio senso,Intersezione segnalata,Verticale,Sereno,Scontro frontale-laterale,0,0,0,1,17,4,10,22,15,347732,281594
2019,Sud Sardegna,Strada urbana nell'abitato,Due carreggiate,Incrocio,Verticale,Sereno,Investimento di pedoni,0,0,0,1,8,4,10,22,15,347732,281594
